date,start,end,actual
18-06-2023,15:00,16:00,277.72
18-06-2023,16:00,17:00,354.11
18-06-2023,17:00,18:00,398.79
18-06-2023,18:00,19:00,424.78
18-06-2023,19:00,20:00,416.59
18-06-2023,20:00,21:00,407.81
18-06-2023,21:00,22:00,392.07
18-06-2023,22:00,23:00,333.88
18-06-2023,23:00,24:00,306.18
19-06-2023,00:00,01:00,311.38
19-06-2023,01:00,02:00,294.3
19-06-2023,02:00,03:00,298.27
19-06-2023,03:00,04:00,298.88
19-06-2023,04:00,05:00,325.5
19-06-2023,05:00,06:00,352.29
19-06-2023,06:00,07:00,356.08
19-06-2023,07:00,08:00,347.97
19-06-2023,08:00,09:00,320.1
19-06-2023,09:00,10:00,263.31
19-06-2023,10:00,11:00,227.18
19-06-2023,11:00,12:00,207.89
19-06-2023,12:00,13:00,206.43
19-06-2023,13:00,14:00,236.87
19-06-2023,14:00,15:00,283.41
19-06-2023,15:00,16:00,352.7
19-06-2023,16:00,17:00,413.61
19-06-2023,17:00,18:00,460.24
19-06-2023,18:00,19:00,494.38
19-06-2023,19:00,20:00,505.42
19-06-2023,20:00,21:00,509.55
19-06-2023,21:00,22:00,507.54
19-06-2023,22:00,23:00,486.77
19-06-2023,23:00,24:00,481.33
20-06-2023,00:00,01:00,484.99
20-06-2023,01:00,02:00,470.18
20-06-2023,02:00,03:00,464.6
20-06-2023,03:00,04:00,473.15
20-06-2023,04:00,05:00,449.01
20-06-2023,05:00,06:00,432.43
20-06-2023,06:00,07:00,408.62
20-06-2023,07:00,08:00,371.56
20-06-2023,08:00,09:00,348.96
20-06-2023,09:00,10:00,319.33
20-06-2023,10:00,11:00,294.55
20-06-2023,11:00,12:00,270.78
20-06-2023,12:00,13:00,268.02
20-06-2023,13:00,14:00,286.95
20-06-2023,14:00,15:00,324.53
20-06-2023,15:00,16:00,355.12
20-06-2023,16:00,17:00,399.78
20-06-2023,17:00,18:00,421.7
20-06-2023,18:00,19:00,432.97
20-06-2023,19:00,20:00,434.75
20-06-2023,20:00,21:00,445.18
20-06-2023,21:00,22:00,443.3
20-06-2023,22:00,23:00,467.86
20-06-2023,23:00,24:00,477.07
21-06-2023,00:00,01:00,470.09
21-06-2023,01:00,02:00,457.9
21-06-2023,02:00,03:00,443.52
21-06-2023,03:00,04:00,432.98
21-06-2023,04:00,05:00,418.51
21-06-2023,05:00,06:00,404.92
21-06-2023,06:00,07:00,377.75
21-06-2023,07:00,08:00,320.96
21-06-2023,08:00,09:00,279.02
21-06-2023,09:00,10:00,256.14
21-06-2023,10:00,11:00,250.29
21-06-2023,11:00,12:00,256.53
21-06-2023,12:00,13:00,261.41
21-06-2023,13:00,14:00,268.39
21-06-2023,14:00,15:00,284.68
21-06-2023,15:00,16:00,337.43
21-06-2023,16:00,17:00,420.6
21-06-2023,17:00,18:00,457.52
21-06-2023,18:00,19:00,485.67
21-06-2023,19:00,20:00,496.23
21-06-2023,20:00,21:00,513.35
21-06-2023,21:00,22:00,516.18
21-06-2023,22:00,23:00,501.79
21-06-2023,23:00,24:00,513.27
22-06-2023,00:00,01:00,519.68
22-06-2023,01:00,02:00,514.98
22-06-2023,02:00,03:00,517.56
22-06-2023,03:00,04:00,499.29
22-06-2023,04:00,05:00,474.25
22-06-2023,05:00,06:00,450.31
22-06-2023,06:00,07:00,424.28
22-06-2023,07:00,08:00,383.95
22-06-2023,08:00,09:00,332.0
22-06-2023,09:00,10:00,301.28
22-06-2023,10:00,11:00,302.7
22-06-2023,11:00,12:00,316.05
22-06-2023,12:00,13:00,320.92
22-06-2023,13:00,14:00,325.21
22-06-2023,14:00,15:00,328.67
22-06-2023,15:00,16:00,335.01
22-06-2023,16:00,17:00,374.14
22-06-2023,17:00,18:00,394.02
22-06-2023,18:00,19:00,403.11
22-06-2023,19:00,20:00,390.06
22-06-2023,20:00,21:00,381.5
22-06-2023,21:00,22:00,364.92
22-06-2023,22:00,23:00,341.7
22-06-2023,23:00,24:00,325.21
23-06-2023,00:00,01:00,322.75
23-06-2023,01:00,02:00,322.73
23-06-2023,02:00,03:00,332.85
23-06-2023,03:00,04:00,349.01
23-06-2023,04:00,05:00,352.55
23-06-2023,05:00,06:00,343.67
23-06-2023,06:00,07:00,345.57
23-06-2023,07:00,08:00,322.21
23-06-2023,08:00,09:00,296.76
23-06-2023,09:00,10:00,280.68
23-06-2023,10:00,11:00,263.88
23-06-2023,11:00,12:00,242.68
23-06-2023,12:00,13:00,253.28
23-06-2023,13:00,14:00,255.99
23-06-2023,14:00,15:00,249.21
23-06-2023,15:00,16:00,272.07
23-06-2023,16:00,17:00,319.05
23-06-2023,17:00,18:00,355.67
23-06-2023,18:00,19:00,389.66
23-06-2023,19:00,20:00,414.62
23-06-2023,20:00,21:00,414.14
23-06-2023,21:00,22:00,428.35
23-06-2023,22:00,23:00,413.58
23-06-2023,23:00,24:00,392.75
24-06-2023,00:00,01:00,364.4
24-06-2023,01:00,02:00,342.47
24-06-2023,02:00,03:00,336.56
24-06-2023,03:00,04:00,335.6
24-06-2023,04:00,05:00,322.98
24-06-2023,05:00,06:00,285.57
24-06-2023,06:00,07:00,227.58
24-06-2023,07:00,08:00,181.4
24-06-2023,08:00,09:00,137.74
24-06-2023,09:00,10:00,123.07
24-06-2023,10:00,11:00,119.89
24-06-2023,11:00,12:00,117.53
24-06-2023,12:00,13:00,119.8
24-06-2023,13:00,14:00,127.76
24-06-2023,14:00,15:00,147.79
24-06-2023,15:00,16:00,195.61
24-06-2023,16:00,17:00,269.5
24-06-2023,17:00,18:00,337.46
24-06-2023,18:00,19:00,370.17
24-06-2023,19:00,20:00,388.03
24-06-2023,20:00,21:00,393.82
24-06-2023,21:00,22:00,398.7
24-06-2023,22:00,23:00,383.32
24-06-2023,23:00,24:00,364.84
25-06-2023,00:00,01:00,351.54
25-06-2023,01:00,02:00,350.69
25-06-2023,02:00,03:00,341.04
25-06-2023,03:00,04:00,334.14
25-06-2023,04:00,05:00,302.55
25-06-2023,05:00,06:00,236.15
25-06-2023,06:00,07:00,185.12
25-06-2023,07:00,08:00,155.98
25-06-2023,08:00,09:00,133.51
25-06-2023,09:00,10:00,119.86
25-06-2023,10:00,11:00,118.31
25-06-2023,11:00,12:00,119.08
25-06-2023,12:00,13:00,122.5
25-06-2023,13:00,14:00,127.55
25-06-2023,14:00,15:00,141.26
25-06-2023,15:00,16:00,177.04
25-06-2023,16:00,17:00,272.45
25-06-2023,17:00,18:00,332.5
25-06-2023,18:00,19:00,384.98
25-06-2023,19:00,20:00,399.06
25-06-2023,20:00,21:00,372.16
25-06-2023,21:00,22:00,357.78
25-06-2023,22:00,23:00,339.58
25-06-2023,23:00,24:00,318.75
26-06-2023,00:00,01:00,302.49
26-06-2023,01:00,02:00,285.76
26-06-2023,02:00,03:00,289.49
26-06-2023,03:00,04:00,291.78
26-06-2023,04:00,05:00,288.16
26-06-2023,05:00,06:00,265.03
26-06-2023,06:00,07:00,228.33
26-06-2023,07:00,08:00,192.46
26-06-2023,08:00,09:00,149.47
26-06-2023,09:00,10:00,126.69
26-06-2023,10:00,11:00,114.23
26-06-2023,11:00,12:00,109.16
26-06-2023,12:00,13:00,108.71
26-06-2023,13:00,14:00,116.83
26-06-2023,14:00,15:00,136.3
26-06-2023,15:00,16:00,163.24
26-06-2023,16:00,17:00,202.55
26-06-2023,17:00,18:00,252.91
26-06-2023,18:00,19:00,282.26
26-06-2023,19:00,20:00,283.86
26-06-2023,20:00,21:00,306.98
26-06-2023,21:00,22:00,306.39
26-06-2023,22:00,23:00,285.58
26-06-2023,23:00,24:00,277.21
27-06-2023,00:00,01:00,273.93
27-06-2023,01:00,02:00,279.5
27-06-2023,02:00,03:00,280.37
27-06-2023,03:00,04:00,286.39
27-06-2023,04:00,05:00,296.27
27-06-2023,05:00,06:00,296.41
27-06-2023,06:00,07:00,275.48
27-06-2023,07:00,08:00,232.92
27-06-2023,08:00,09:00,205.84
27-06-2023,09:00,10:00,194.81
27-06-2023,10:00,11:00,204.44
27-06-2023,11:00,12:00,197.88
27-06-2023,12:00,13:00,194.09
27-06-2023,13:00,14:00,191.55
27-06-2023,14:00,15:00,209.78
27-06-2023,15:00,16:00,251.0
27-06-2023,16:00,17:00,290.25
27-06-2023,17:00,18:00,333.97
27-06-2023,18:00,19:00,368.15
27-06-2023,19:00,20:00,380.33
27-06-2023,20:00,21:00,379.25
27-06-2023,21:00,22:00,374.49
27-06-2023,22:00,23:00,376.47
27-06-2023,23:00,24:00,361.82
28-06-2023,00:00,01:00,355.25
28-06-2023,01:00,02:00,357.01
28-06-2023,02:00,03:00,360.08
28-06-2023,03:00,04:00,382.41
28-06-2023,04:00,05:00,392.53
28-06-2023,05:00,06:00,380.88
28-06-2023,06:00,07:00,352.3
28-06-2023,07:00,08:00,331.98
28-06-2023,08:00,09:00,311.62
28-06-2023,09:00,10:00,285.53
28-06-2023,10:00,11:00,273.43
28-06-2023,11:00,12:00,273.03
28-06-2023,12:00,13:00,279.7
28-06-2023,13:00,14:00,290.04
28-06-2023,14:00,15:00,317.76
28-06-2023,15:00,16:00,370.97
28-06-2023,16:00,17:00,435.18
28-06-2023,17:00,18:00,467.87
28-06-2023,18:00,19:00,490.23
28-06-2023,19:00,20:00,500.1
28-06-2023,20:00,21:00,505.79
28-06-2023,21:00,22:00,519.16
28-06-2023,22:00,23:00,524.58
28-06-2023,23:00,24:00,518.86
29-06-2023,00:00,01:00,522.59
29-06-2023,01:00,02:00,514.12
29-06-2023,02:00,03:00,509.67
29-06-2023,03:00,04:00,511.38
29-06-2023,04:00,05:00,471.25
29-06-2023,05:00,06:00,427.82
29-06-2023,06:00,07:00,395.64
29-06-2023,07:00,08:00,358.26
29-06-2023,08:00,09:00,323.54
29-06-2023,09:00,10:00,296.18
29-06-2023,10:00,11:00,283.41
29-06-2023,11:00,12:00,288.1
29-06-2023,12:00,13:00,303.5
29-06-2023,13:00,14:00,314.82
29-06-2023,14:00,15:00,355.45
29-06-2023,15:00,16:00,390.34
29-06-2023,16:00,17:00,418.04
29-06-2023,17:00,18:00,454.82
29-06-2023,18:00,19:00,475.78
29-06-2023,19:00,20:00,491.63
29-06-2023,20:00,21:00,494.63
29-06-2023,21:00,22:00,490.98
29-06-2023,22:00,23:00,485.79
29-06-2023,23:00,24:00,478.8
30-06-2023,00:00,01:00,460.95
30-06-2023,01:00,02:00,452.97
30-06-2023,02:00,03:00,452.1
30-06-2023,03:00,04:00,470.39
30-06-2023,04:00,05:00,466.72
30-06-2023,05:00,06:00,448.41
30-06-2023,06:00,07:00,423.42
30-06-2023,07:00,08:00,394.63
30-06-2023,08:00,09:00,368.69
30-06-2023,09:00,10:00,338.96
30-06-2023,10:00,11:00,309.12
30-06-2023,11:00,12:00,286.8
30-06-2023,12:00,13:00,275.06
30-06-2023,13:00,14:00,267.67
30-06-2023,14:00,15:00,275.35
30-06-2023,15:00,16:00,320.49
30-06-2023,16:00,17:00,365.77
30-06-2023,17:00,18:00,393.95
30-06-2023,18:00,19:00,417.54
30-06-2023,19:00,20:00,420.33
30-06-2023,20:00,21:00,415.32
30-06-2023,21:00,22:00,394.9
30-06-2023,22:00,23:00,346.8
30-06-2023,23:00,24:00,291.48
01-07-2023,00:00,01:00,254.91
01-07-2023,01:00,02:00,221.83
01-07-2023,02:00,03:00,202.45
01-07-2023,03:00,04:00,176.83
01-07-2023,04:00,05:00,163.74
01-07-2023,05:00,06:00,150.33
01-07-2023,06:00,07:00,134.37
01-07-2023,07:00,08:00,110.2
01-07-2023,08:00,09:00,97.16
01-07-2023,09:00,10:00,93.7
01-07-2023,10:00,11:00,92.1
01-07-2023,11:00,12:00,92.63
01-07-2023,12:00,13:00,95.19
01-07-2023,13:00,14:00,100.9
01-07-2023,14:00,15:00,104.11
01-07-2023,15:00,16:00,109.51
01-07-2023,16:00,17:00,119.8
01-07-2023,17:00,18:00,144.11
01-07-2023,18:00,19:00,169.52
01-07-2023,19:00,20:00,174.81
01-07-2023,20:00,21:00,184.27
01-07-2023,21:00,22:00,174.52
01-07-2023,22:00,23:00,171.83
01-07-2023,23:00,24:00,166.88
02-07-2023,00:00,01:00,164.45
02-07-2023,01:00,02:00,168.02
02-07-2023,02:00,03:00,168.8
02-07-2023,03:00,04:00,164.93
02-07-2023,04:00,05:00,163.88
02-07-2023,05:00,06:00,153.73
02-07-2023,06:00,07:00,138.56
02-07-2023,07:00,08:00,125.74
02-07-2023,08:00,09:00,118.27
02-07-2023,09:00,10:00,111.18
02-07-2023,10:00,11:00,111.9
02-07-2023,11:00,12:00,122.64
02-07-2023,12:00,13:00,120.99
02-07-2023,13:00,14:00,121.29
02-07-2023,14:00,15:00,123.73
02-07-2023,15:00,16:00,124.39
02-07-2023,16:00,17:00,144.72
02-07-2023,17:00,18:00,185.79
02-07-2023,18:00,19:00,249.01
02-07-2023,19:00,20:00,265.22
02-07-2023,20:00,21:00,277.72
02-07-2023,21:00,22:00,269.63
02-07-2023,22:00,23:00,237.78
02-07-2023,23:00,24:00,227.73
03-07-2023,00:00,01:00,222.85
03-07-2023,01:00,02:00,222.47
03-07-2023,02:00,03:00,223.68
03-07-2023,03:00,04:00,214.57
03-07-2023,04:00,05:00,211.22
03-07-2023,05:00,06:00,217.27
03-07-2023,06:00,07:00,199.68
03-07-2023,07:00,08:00,172.61
03-07-2023,08:00,09:00,148.16
03-07-2023,09:00,10:00,136.99
03-07-2023,10:00,11:00,131.02
03-07-2023,11:00,12:00,131.36
03-07-2023,12:00,13:00,130.52
03-07-2023,13:00,14:00,131.49
03-07-2023,14:00,15:00,135.84
03-07-2023,15:00,16:00,153.69
03-07-2023,16:00,17:00,193.46
03-07-2023,17:00,18:00,231.04
03-07-2023,18:00,19:00,275.09
03-07-2023,19:00,20:00,275.21
03-07-2023,20:00,21:00,256.88
03-07-2023,21:00,22:00,238.68
03-07-2023,22:00,23:00,209.38
03-07-2023,23:00,24:00,184.54
04-07-2023,00:00,01:00,194.97
04-07-2023,01:00,02:00,201.55
04-07-2023,02:00,03:00,211.58
04-07-2023,03:00,04:00,209.8
04-07-2023,04:00,05:00,210.73
04-07-2023,05:00,06:00,209.77
04-07-2023,06:00,07:00,193.74
04-07-2023,07:00,08:00,164.19
04-07-2023,08:00,09:00,155.42
04-07-2023,09:00,10:00,151.67
04-07-2023,10:00,11:00,150.63
04-07-2023,11:00,12:00,154.13
04-07-2023,12:00,13:00,160.53
04-07-2023,13:00,14:00,167.73
04-07-2023,14:00,15:00,189.11
04-07-2023,15:00,16:00,220.63
04-07-2023,16:00,17:00,266.67
04-07-2023,17:00,18:00,340.22
04-07-2023,18:00,19:00,390.23
04-07-2023,19:00,20:00,418.59
04-07-2023,20:00,21:00,418.82
04-07-2023,21:00,22:00,370.74
04-07-2023,22:00,23:00,320.52
04-07-2023,23:00,24:00,311.27
05-07-2023,00:00,01:00,234.53
05-07-2023,01:00,02:00,203.07
05-07-2023,02:00,03:00,191.31
05-07-2023,03:00,04:00,186.86
05-07-2023,04:00,05:00,177.3
05-07-2023,05:00,06:00,181.41
05-07-2023,06:00,07:00,179.66
05-07-2023,07:00,08:00,167.65
05-07-2023,08:00,09:00,159.76
05-07-2023,09:00,10:00,135.36
05-07-2023,10:00,11:00,125.86
05-07-2023,11:00,12:00,125.28
05-07-2023,12:00,13:00,125.32
05-07-2023,13:00,14:00,126.57
05-07-2023,14:00,15:00,133.25
05-07-2023,15:00,16:00,148.05
05-07-2023,16:00,17:00,180.47
05-07-2023,17:00,18:00,249.68
05-07-2023,18:00,19:00,295.05
05-07-2023,19:00,20:00,314.45
05-07-2023,20:00,21:00,318.47
05-07-2023,21:00,22:00,334.88
05-07-2023,22:00,23:00,329.2
05-07-2023,23:00,24:00,325.7
06-07-2023,00:00,01:00,369.02
06-07-2023,01:00,02:00,355.04
06-07-2023,02:00,03:00,343.97
06-07-2023,03:00,04:00,321.76
06-07-2023,04:00,05:00,308.96
06-07-2023,05:00,06:00,291.75
06-07-2023,06:00,07:00,268.24
06-07-2023,07:00,08:00,239.89
06-07-2023,08:00,09:00,216.8
06-07-2023,09:00,10:00,208.37
06-07-2023,10:00,11:00,213.29
06-07-2023,11:00,12:00,220.43
06-07-2023,12:00,13:00,221.73
06-07-2023,13:00,14:00,222.44
06-07-2023,14:00,15:00,235.09
06-07-2023,15:00,16:00,277.47
06-07-2023,16:00,17:00,345.04
06-07-2023,17:00,18:00,401.82
06-07-2023,18:00,19:00,442.31
06-07-2023,19:00,20:00,468.43
06-07-2023,20:00,21:00,481.0
06-07-2023,21:00,22:00,474.18
06-07-2023,22:00,23:00,443.81
06-07-2023,23:00,24:00,427.49
07-07-2023,00:00,01:00,427.63
07-07-2023,01:00,02:00,412.25
07-07-2023,02:00,03:00,405.99
07-07-2023,03:00,04:00,395.75
07-07-2023,04:00,05:00,372.93
07-07-2023,05:00,06:00,346.14
07-07-2023,06:00,07:00,309.03
07-07-2023,07:00,08:00,268.52
07-07-2023,08:00,09:00,223.13
07-07-2023,09:00,10:00,189.23
07-07-2023,10:00,11:00,180.19
07-07-2023,11:00,12:00,178.59
07-07-2023,12:00,13:00,182.38
07-07-2023,13:00,14:00,187.21
07-07-2023,14:00,15:00,208.38
07-07-2023,15:00,16:00,251.0
07-07-2023,16:00,17:00,316.39
07-07-2023,17:00,18:00,359.12
07-07-2023,18:00,19:00,377.18
07-07-2023,19:00,20:00,375.47
07-07-2023,20:00,21:00,363.85
07-07-2023,21:00,22:00,334.03
07-07-2023,22:00,23:00,295.98
07-07-2023,23:00,24:00,276.06
08-07-2023,00:00,01:00,267.49
08-07-2023,01:00,02:00,269.66
08-07-2023,02:00,03:00,272.84
08-07-2023,03:00,04:00,274.14
08-07-2023,04:00,05:00,265.46
08-07-2023,05:00,06:00,244.0
08-07-2023,06:00,07:00,218.11
08-07-2023,07:00,08:00,183.75
08-07-2023,08:00,09:00,154.57
08-07-2023,09:00,10:00,139.03
08-07-2023,10:00,11:00,130.71
08-07-2023,11:00,12:00,125.79
08-07-2023,12:00,13:00,127.38
08-07-2023,13:00,14:00,136.11
08-07-2023,14:00,15:00,156.55
08-07-2023,15:00,16:00,221.3
08-07-2023,16:00,17:00,284.55
08-07-2023,17:00,18:00,319.93
08-07-2023,18:00,19:00,331.94
08-07-2023,19:00,20:00,332.98
08-07-2023,20:00,21:00,334.47
08-07-2023,21:00,22:00,334.12
08-07-2023,22:00,23:00,324.99
08-07-2023,23:00,24:00,324.78
09-07-2023,00:00,01:00,321.3
09-07-2023,01:00,02:00,324.32
09-07-2023,02:00,03:00,333.03
09-07-2023,03:00,04:00,335.44
09-07-2023,04:00,05:00,313.04
09-07-2023,05:00,06:00,276.38
09-07-2023,06:00,07:00,235.37
09-07-2023,07:00,08:00,197.7
09-07-2023,08:00,09:00,171.35
09-07-2023,09:00,10:00,155.7
09-07-2023,10:00,11:00,155.61
09-07-2023,11:00,12:00,156.02
09-07-2023,12:00,13:00,156.78
09-07-2023,13:00,14:00,173.0
09-07-2023,14:00,15:00,204.86
09-07-2023,15:00,16:00,242.27
09-07-2023,16:00,17:00,277.54
09-07-2023,17:00,18:00,315.98
09-07-2023,18:00,19:00,333.21
09-07-2023,19:00,20:00,344.77
09-07-2023,20:00,21:00,352.66
09-07-2023,21:00,22:00,386.4
09-07-2023,22:00,23:00,383.37
09-07-2023,23:00,24:00,382.47
10-07-2023,00:00,01:00,391.45
10-07-2023,01:00,02:00,394.02
10-07-2023,02:00,03:00,393.5
10-07-2023,03:00,04:00,384.06
10-07-2023,04:00,05:00,366.66
10-07-2023,05:00,06:00,347.4
10-07-2023,06:00,07:00,326.07
10-07-2023,07:00,08:00,294.9
10-07-2023,08:00,09:00,267.34
10-07-2023,09:00,10:00,233.91
10-07-2023,10:00,11:00,217.2
10-07-2023,11:00,12:00,199.92
10-07-2023,12:00,13:00,204.57
10-07-2023,13:00,14:00,218.63
10-07-2023,14:00,15:00,230.37
10-07-2023,15:00,16:00,262.47
10-07-2023,16:00,17:00,313.23
10-07-2023,17:00,18:00,358.14
10-07-2023,18:00,19:00,406.05
10-07-2023,19:00,20:00,435.47
10-07-2023,20:00,21:00,447.06
10-07-2023,21:00,22:00,457.26
10-07-2023,22:00,23:00,451.54
10-07-2023,23:00,24:00,435.37
11-07-2023,00:00,01:00,429.17
11-07-2023,01:00,02:00,415.44
11-07-2023,02:00,03:00,397.04
11-07-2023,03:00,04:00,375.98
11-07-2023,04:00,05:00,342.2
11-07-2023,05:00,06:00,307.61
11-07-2023,06:00,07:00,278.95
11-07-2023,07:00,08:00,234.16
11-07-2023,08:00,09:00,186.27
11-07-2023,09:00,10:00,158.46
11-07-2023,10:00,11:00,147.14
11-07-2023,11:00,12:00,143.39
11-07-2023,12:00,13:00,145.46
11-07-2023,13:00,14:00,154.66
11-07-2023,14:00,15:00,187.85
11-07-2023,15:00,16:00,250.99
11-07-2023,16:00,17:00,307.65
11-07-2023,17:00,18:00,349.82
11-07-2023,18:00,19:00,371.96
11-07-2023,19:00,20:00,377.97
11-07-2023,20:00,21:00,366.42
11-07-2023,21:00,22:00,348.26
11-07-2023,22:00,23:00,310.74
11-07-2023,23:00,24:00,275.17
12-07-2023,00:00,01:00,263.69
12-07-2023,01:00,02:00,256.06
12-07-2023,02:00,03:00,256.69
12-07-2023,03:00,04:00,270.98
12-07-2023,04:00,05:00,281.56
12-07-2023,05:00,06:00,283.7
12-07-2023,06:00,07:00,274.49
12-07-2023,07:00,08:00,247.64
12-07-2023,08:00,09:00,205.86
12-07-2023,09:00,10:00,162.82
12-07-2023,10:00,11:00,144.39
12-07-2023,11:00,12:00,141.97
12-07-2023,12:00,13:00,147.28
12-07-2023,13:00,14:00,155.57
12-07-2023,14:00,15:00,167.06
12-07-2023,15:00,16:00,205.89
12-07-2023,16:00,17:00,257.75
12-07-2023,17:00,18:00,298.58
12-07-2023,18:00,19:00,333.12
12-07-2023,19:00,20:00,352.66
12-07-2023,20:00,21:00,356.76
12-07-2023,21:00,22:00,352.07
12-07-2023,22:00,23:00,338.44
12-07-2023,23:00,24:00,315.74
13-07-2023,00:00,01:00,309.85
13-07-2023,01:00,02:00,297.89
13-07-2023,02:00,03:00,305.68
13-07-2023,03:00,04:00,308.67
13-07-2023,04:00,05:00,294.54
13-07-2023,05:00,06:00,287.09
13-07-2023,06:00,07:00,259.83
13-07-2023,07:00,08:00,219.53
13-07-2023,08:00,09:00,178.42
13-07-2023,09:00,10:00,166.31
13-07-2023,10:00,11:00,150.59
13-07-2023,11:00,12:00,147.32
13-07-2023,12:00,13:00,145.71
13-07-2023,13:00,14:00,157.3
13-07-2023,14:00,15:00,172.7
13-07-2023,15:00,16:00,202.91
13-07-2023,16:00,17:00,257.62
13-07-2023,17:00,18:00,317.91
13-07-2023,18:00,19:00,358.76
13-07-2023,19:00,20:00,379.81
13-07-2023,20:00,21:00,386.71
13-07-2023,21:00,22:00,389.78
13-07-2023,22:00,23:00,375.52
13-07-2023,23:00,24:00,359.78
14-07-2023,00:00,01:00,359.45
14-07-2023,01:00,02:00,362.67
14-07-2023,02:00,03:00,378.55
14-07-2023,03:00,04:00,376.83
14-07-2023,04:00,05:00,354.26
14-07-2023,05:00,06:00,321.48
14-07-2023,06:00,07:00,287.57
14-07-2023,07:00,08:00,236.55
14-07-2023,08:00,09:00,199.11
14-07-2023,09:00,10:00,176.97
14-07-2023,10:00,11:00,172.9
14-07-2023,11:00,12:00,174.49
14-07-2023,12:00,13:00,178.32
14-07-2023,13:00,14:00,188.44
14-07-2023,14:00,15:00,210.01
14-07-2023,15:00,16:00,245.85
14-07-2023,16:00,17:00,288.55
14-07-2023,17:00,18:00,337.01
14-07-2023,18:00,19:00,363.91
14-07-2023,19:00,20:00,362.84
14-07-2023,20:00,21:00,316.68
14-07-2023,21:00,22:00,260.98
14-07-2023,22:00,23:00,208.76
14-07-2023,23:00,24:00,198.92
15-07-2023,00:00,01:00,192.63
15-07-2023,01:00,02:00,198.01
15-07-2023,02:00,03:00,199.88
15-07-2023,03:00,04:00,202.68
15-07-2023,04:00,05:00,198.45
15-07-2023,05:00,06:00,195.49
15-07-2023,06:00,07:00,182.77
15-07-2023,07:00,08:00,153.77
15-07-2023,08:00,09:00,127.11
15-07-2023,09:00,10:00,119.13
15-07-2023,10:00,11:00,113.55
15-07-2023,11:00,12:00,111.91
15-07-2023,12:00,13:00,119.84
15-07-2023,13:00,14:00,129.16
15-07-2023,14:00,15:00,141.01
15-07-2023,15:00,16:00,162.78
15-07-2023,16:00,17:00,178.0
15-07-2023,17:00,18:00,199.92
15-07-2023,18:00,19:00,218.4
15-07-2023,19:00,20:00,215.26
15-07-2023,20:00,21:00,215.97
15-07-2023,21:00,22:00,214.18
15-07-2023,22:00,23:00,210.1
15-07-2023,23:00,24:00,197.39
16-07-2023,00:00,01:00,190.7
16-07-2023,01:00,02:00,189.39
16-07-2023,02:00,03:00,189.62
16-07-2023,03:00,04:00,194.96
16-07-2023,04:00,05:00,193.17
16-07-2023,05:00,06:00,181.38
16-07-2023,06:00,07:00,160.87
16-07-2023,07:00,08:00,131.92
16-07-2023,08:00,09:00,112.35
16-07-2023,09:00,10:00,101.68
16-07-2023,10:00,11:00,98.64
16-07-2023,11:00,12:00,102.02
16-07-2023,12:00,13:00,107.96
16-07-2023,13:00,14:00,113.86
16-07-2023,14:00,15:00,123.32
16-07-2023,15:00,16:00,156.24
16-07-2023,16:00,17:00,194.55
16-07-2023,17:00,18:00,234.88
16-07-2023,18:00,19:00,279.23
16-07-2023,19:00,20:00,303.16
16-07-2023,20:00,21:00,303.65
16-07-2023,21:00,22:00,298.11
16-07-2023,22:00,23:00,275.16
16-07-2023,23:00,24:00,273.8
17-07-2023,00:00,01:00,278.17
17-07-2023,01:00,02:00,269.96
17-07-2023,02:00,03:00,269.46
17-07-2023,03:00,04:00,276.92
17-07-2023,04:00,05:00,264.0
17-07-2023,05:00,06:00,249.13
17-07-2023,06:00,07:00,228.64
17-07-2023,07:00,08:00,183.43
17-07-2023,08:00,09:00,163.93
17-07-2023,09:00,10:00,159.28
17-07-2023,10:00,11:00,161.92
17-07-2023,11:00,12:00,162.85
17-07-2023,12:00,13:00,167.18
17-07-2023,13:00,14:00,160.25
17-07-2023,14:00,15:00,162.91
17-07-2023,15:00,16:00,181.04
17-07-2023,16:00,17:00,221.77
17-07-2023,17:00,18:00,263.73
17-07-2023,18:00,19:00,295.96
17-07-2023,19:00,20:00,312.61
17-07-2023,20:00,21:00,310.2
17-07-2023,21:00,22:00,311.1
17-07-2023,22:00,23:00,304.84
17-07-2023,23:00,24:00,303.34
18-07-2023,00:00,01:00,308.01
18-07-2023,01:00,02:00,315.83
18-07-2023,02:00,03:00,316.37
18-07-2023,03:00,04:00,329.14
18-07-2023,04:00,05:00,326.83
18-07-2023,05:00,06:00,309.59
18-07-2023,06:00,07:00,283.41
18-07-2023,07:00,08:00,252.5
18-07-2023,08:00,09:00,212.21
18-07-2023,09:00,10:00,196.99
18-07-2023,10:00,11:00,198.54
18-07-2023,11:00,12:00,212.76
18-07-2023,12:00,13:00,235.65
18-07-2023,13:00,14:00,252.27
18-07-2023,14:00,15:00,266.57
18-07-2023,15:00,16:00,304.62
18-07-2023,16:00,17:00,366.59
18-07-2023,17:00,18:00,428.6
18-07-2023,18:00,19:00,458.48
18-07-2023,19:00,20:00,476.83
18-07-2023,20:00,21:00,476.77
18-07-2023,21:00,22:00,489.86
18-07-2023,22:00,23:00,471.88
18-07-2023,23:00,24:00,466.05
19-07-2023,00:00,01:00,461.12
19-07-2023,01:00,02:00,460.96
19-07-2023,02:00,03:00,463.51
19-07-2023,03:00,04:00,447.04
19-07-2023,04:00,05:00,420.3
19-07-2023,05:00,06:00,382.67
19-07-2023,06:00,07:00,359.45
