Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
11/01/2023 12:00,Great Britain,Great Britain,GB,47.16,80.62,89.92,71.69,bmreports.com,FALSE,
11/01/2023 13:00,Great Britain,Great Britain,GB,51.54,84.79,89.19,70.17,bmreports.com,FALSE,
11/01/2023 14:00,Great Britain,Great Britain,GB,52.24,85.88,88.65,69.47,bmreports.com,FALSE,
11/01/2023 15:00,Great Britain,Great Britain,GB,54.88,89.51,87.91,69.09,bmreports.com,FALSE,
11/01/2023 16:00,Great Britain,Great Britain,GB,73.15,111.15,84.05,66.08,bmreports.com,FALSE,
11/01/2023 17:00,Great Britain,Great Britain,GB,77.52,116.92,83.34,65.8,bmreports.com,FALSE,
11/01/2023 18:00,Great Britain,Great Britain,GB,76.08,115.16,83.6,65.63,bmreports.com,FALSE,
11/01/2023 19:00,Great Britain,Great Britain,GB,66.43,104.09,85.2,66.16,bmreports.com,FALSE,
11/01/2023 20:00,Great Britain,Great Britain,GB,54.78,89.95,88.09,67.51,bmreports.com,FALSE,
11/01/2023 21:00,Great Britain,Great Britain,GB,46.93,80.04,89.46,67.07,bmreports.com,FALSE,
11/01/2023 22:00,Great Britain,Great Britain,GB,50.97,89.75,87.55,67.12,bmreports.com,FALSE,
11/01/2023 23:00,Great Britain,Great Britain,GB,52.9,92.11,88.45,67.56,bmreports.com,FALSE,
12/01/2023 00:00,Great Britain,Great Britain,GB,53.67,94.63,88.26,66.53,bmreports.com,FALSE,
12/01/2023 01:00,Great Britain,Great Britain,GB,51.91,88.93,88.97,66.35,bmreports.com,FALSE,
12/01/2023 02:00,Great Britain,Great Britain,GB,50.94,87.1,88.94,65.85,bmreports.com,FALSE,
12/01/2023 03:00,Great Britain,Great Britain,GB,54.87,92.31,88.3,66.48,bmreports.com,FALSE,
12/01/2023 04:00,Great Britain,Great Britain,GB,54.2,92.77,88.37,65.53,bmreports.com,FALSE,
12/01/2023 05:00,Great Britain,Great Britain,GB,56.11,94.16,87.64,64.52,bmreports.com,FALSE,
12/01/2023 06:00,Great Britain,Great Britain,GB,57.51,98.35,86.07,62.96,bmreports.com,FALSE,
12/01/2023 07:00,Great Britain,Great Britain,GB,79.77,124.86,80.85,60.26,bmreports.com,FALSE,
12/01/2023 08:00,Great Britain,Great Britain,GB,90.62,136.86,78.89,58.86,bmreports.com,FALSE,
12/01/2023 09:00,Great Britain,Great Britain,GB,86.67,131.16,80.11,60.32,bmreports.com,FALSE,
12/01/2023 10:00,Great Britain,Great Britain,GB,79.03,122.06,81.45,62.14,bmreports.com,FALSE,
12/01/2023 11:00,Great Britain,Great Britain,GB,70.04,110.39,83.76,64.5,bmreports.com,FALSE,
12/01/2023 12:00,Great Britain,Great Britain,GB,60.91,98.8,86.04,66.88,bmreports.com,FALSE,
12/01/2023 13:00,Great Britain,Great Britain,GB,55.06,91.37,87.61,68.46,bmreports.com,FALSE,
12/01/2023 14:00,Great Britain,Great Britain,GB,53.72,88.78,88.03,68.65,bmreports.com,FALSE,
12/01/2023 15:00,Great Britain,Great Britain,GB,53.13,86.03,88.21,68.71,bmreports.com,FALSE,
12/01/2023 16:00,Great Britain,Great Britain,GB,62.07,98.27,86.05,68.1,bmreports.com,FALSE,
12/01/2023 17:00,Great Britain,Great Britain,GB,70.07,109.98,84.07,66.83,bmreports.com,FALSE,
12/01/2023 18:00,Great Britain,Great Britain,GB,67.74,107.24,84.58,67.03,bmreports.com,FALSE,
12/01/2023 19:00,Great Britain,Great Britain,GB,54.2,90.87,87.84,69.19,bmreports.com,FALSE,
12/01/2023 20:00,Great Britain,Great Britain,GB,50.17,86.12,88.56,68.48,bmreports.com,FALSE,
12/01/2023 21:00,Great Britain,Great Britain,GB,48.06,83.53,89.09,68.46,bmreports.com,FALSE,
12/01/2023 22:00,Great Britain,Great Britain,GB,50.98,86.32,89.05,70.69,bmreports.com,FALSE,
12/01/2023 23:00,Great Britain,Great Britain,GB,51.97,86.5,89.52,71.38,bmreports.com,FALSE,
13/01/2023 00:00,Great Britain,Great Britain,GB,55.32,90.62,88.73,71.64,bmreports.com,FALSE,
13/01/2023 01:00,Great Britain,Great Britain,GB,54.98,90.02,88.51,72.1,bmreports.com,FALSE,
13/01/2023 02:00,Great Britain,Great Britain,GB,51.95,86.61,88.64,72.77,bmreports.com,FALSE,
13/01/2023 03:00,Great Britain,Great Britain,GB,51.92,88.66,88.81,73.41,bmreports.com,FALSE,
13/01/2023 04:00,Great Britain,Great Britain,GB,49.77,84.29,89.49,73.68,bmreports.com,FALSE,
13/01/2023 05:00,Great Britain,Great Britain,GB,56.08,91.52,88.27,72.67,bmreports.com,FALSE,
13/01/2023 06:00,Great Britain,Great Britain,GB,64.13,103.54,85.89,70.77,bmreports.com,FALSE,
13/01/2023 07:00,Great Britain,Great Britain,GB,61.94,99.91,86.03,68.72,bmreports.com,FALSE,
13/01/2023 08:00,Great Britain,Great Britain,GB,56.56,93.45,87.39,68.65,bmreports.com,FALSE,
13/01/2023 09:00,Great Britain,Great Britain,GB,58.15,95.21,87.35,68.72,bmreports.com,FALSE,
13/01/2023 10:00,Great Britain,Great Britain,GB,53.38,90.03,88.47,70.35,bmreports.com,FALSE,
13/01/2023 11:00,Great Britain,Great Britain,GB,54.13,91.6,87.96,69.73,bmreports.com,FALSE,
13/01/2023 12:00,Great Britain,Great Britain,GB,56.98,94.84,87.44,69.11,bmreports.com,FALSE,
13/01/2023 13:00,Great Britain,Great Britain,GB,53.45,90.4,88.39,69.81,bmreports.com,FALSE,
13/01/2023 14:00,Great Britain,Great Britain,GB,58.6,96.65,86.82,67.78,bmreports.com,FALSE,
13/01/2023 15:00,Great Britain,Great Britain,GB,72.2,113.8,83.07,63.86,bmreports.com,FALSE,
13/01/2023 16:00,Great Britain,Great Britain,GB,98.01,144.83,77.19,58.81,bmreports.com,FALSE,
13/01/2023 17:00,Great Britain,Great Britain,GB,111.35,161.04,74.44,56.73,bmreports.com,FALSE,
13/01/2023 18:00,Great Britain,Great Britain,GB,112.22,162.6,74.05,55.68,bmreports.com,FALSE,
13/01/2023 19:00,Great Britain,Great Britain,GB,102.85,151.77,76.12,56.63,bmreports.com,FALSE,
13/01/2023 20:00,Great Britain,Great Britain,GB,102.28,148,76.73,55.49,bmreports.com,FALSE,
13/01/2023 21:00,Great Britain,Great Britain,GB,90.34,131.51,79.7,56.67,bmreports.com,FALSE,
13/01/2023 22:00,Great Britain,Great Britain,GB,68.22,103.53,84.11,59.19,bmreports.com,FALSE,
13/01/2023 23:00,Great Britain,Great Britain,GB,71.83,106.73,84.67,59.77,bmreports.com,FALSE,
14/01/2023 00:00,Great Britain,Great Britain,GB,67.85,99.29,85.8,61.02,bmreports.com,FALSE,
14/01/2023 01:00,Great Britain,Great Britain,GB,65.33,96.3,86.45,60.91,bmreports.com,FALSE,
14/01/2023 02:00,Great Britain,Great Britain,GB,64.09,94.82,86.67,61.9,bmreports.com,FALSE,
14/01/2023 03:00,Great Britain,Great Britain,GB,64.87,95.76,86.48,63.45,bmreports.com,FALSE,
14/01/2023 04:00,Great Britain,Great Britain,GB,64.42,95.25,86.53,65.64,bmreports.com,FALSE,
14/01/2023 05:00,Great Britain,Great Britain,GB,66.37,97.25,85.82,64.97,bmreports.com,FALSE,
14/01/2023 06:00,Great Britain,Great Britain,GB,62.94,92.93,86.57,65.03,bmreports.com,FALSE,
14/01/2023 07:00,Great Britain,Great Britain,GB,58.68,87.09,87.1,64.8,bmreports.com,FALSE,
14/01/2023 08:00,Great Britain,Great Britain,GB,52.76,79.54,88.06,64.66,bmreports.com,FALSE,
14/01/2023 09:00,Great Britain,Great Britain,GB,48.49,74.65,88.98,67.29,bmreports.com,FALSE,
14/01/2023 10:00,Great Britain,Great Britain,GB,45.96,72.1,89.54,68.64,bmreports.com,FALSE,
14/01/2023 11:00,Great Britain,Great Britain,GB,44.22,70.87,89.96,69.39,bmreports.com,FALSE,
14/01/2023 12:00,Great Britain,Great Britain,GB,42.64,69.2,90.32,70.1,bmreports.com,FALSE,
14/01/2023 13:00,Great Britain,Great Britain,GB,41.9,67.94,90.43,70.08,bmreports.com,FALSE,
14/01/2023 14:00,Great Britain,Great Britain,GB,41.93,67.42,90.57,69.96,bmreports.com,FALSE,
14/01/2023 15:00,Great Britain,Great Britain,GB,40.63,66.14,90.72,70.83,bmreports.com,FALSE,
14/01/2023 16:00,Great Britain,Great Britain,GB,49.01,77.26,89.16,69.66,bmreports.com,FALSE,
14/01/2023 17:00,Great Britain,Great Britain,GB,62.86,94.39,86.22,67.61,bmreports.com,FALSE,
14/01/2023 18:00,Great Britain,Great Britain,GB,56.42,86.42,87.55,68.52,bmreports.com,FALSE,
14/01/2023 19:00,Great Britain,Great Britain,GB,46.04,73.65,89.73,69.72,bmreports.com,FALSE,
14/01/2023 20:00,Great Britain,Great Britain,GB,50.2,77.69,88.67,67.96,bmreports.com,FALSE,
14/01/2023 21:00,Great Britain,Great Britain,GB,43.72,69.56,90.56,70.39,bmreports.com,FALSE,
14/01/2023 22:00,Great Britain,Great Britain,GB,51.32,79.59,88.52,71.17,bmreports.com,FALSE,
14/01/2023 23:00,Great Britain,Great Britain,GB,52.85,81.22,88.85,72.26,bmreports.com,FALSE,
15/01/2023 00:00,Great Britain,Great Britain,GB,56.11,86.4,87.76,72.02,bmreports.com,FALSE,
15/01/2023 01:00,Great Britain,Great Britain,GB,56.19,85.4,87.77,71.82,bmreports.com,FALSE,
15/01/2023 02:00,Great Britain,Great Britain,GB,63.81,96.76,85.57,69.83,bmreports.com,FALSE,
15/01/2023 03:00,Great Britain,Great Britain,GB,69.21,103.26,84.48,68.55,bmreports.com,FALSE,
15/01/2023 04:00,Great Britain,Great Britain,GB,63.97,96.71,86.28,69.89,bmreports.com,FALSE,
15/01/2023 05:00,Great Britain,Great Britain,GB,61.9,94.12,86.79,70.18,bmreports.com,FALSE,
15/01/2023 06:00,Great Britain,Great Britain,GB,61.46,93.43,86.44,70.1,bmreports.com,FALSE,
15/01/2023 07:00,Great Britain,Great Britain,GB,65.23,99.37,85.15,67.91,bmreports.com,FALSE,
15/01/2023 08:00,Great Britain,Great Britain,GB,70.32,108.2,84.51,66.45,bmreports.com,FALSE,
15/01/2023 09:00,Great Britain,Great Britain,GB,55.08,90.43,86.69,67.38,bmreports.com,FALSE,
15/01/2023 10:00,Great Britain,Great Britain,GB,56.75,91.6,87.28,67.96,bmreports.com,FALSE,
15/01/2023 11:00,Great Britain,Great Britain,GB,63.53,100.17,85.78,66.36,bmreports.com,FALSE,
15/01/2023 12:00,Great Britain,Great Britain,GB,76.02,115.95,83.19,63.99,bmreports.com,FALSE,
15/01/2023 13:00,Great Britain,Great Britain,GB,84.78,127.76,80.67,61.38,bmreports.com,FALSE,
15/01/2023 14:00,Great Britain,Great Britain,GB,102.59,151.15,75.69,56.23,bmreports.com,FALSE,
15/01/2023 15:00,Great Britain,Great Britain,GB,131.06,188.14,68.17,48.62,bmreports.com,FALSE,
15/01/2023 16:00,Great Britain,Great Britain,GB,162.39,226.85,60.64,42.25,bmreports.com,FALSE,
15/01/2023 17:00,Great Britain,Great Britain,GB,172.59,239.86,58.47,40.72,bmreports.com,FALSE,
15/01/2023 18:00,Great Britain,Great Britain,GB,177.01,245.75,57.33,38.9,bmreports.com,FALSE,
15/01/2023 19:00,Great Britain,Great Britain,GB,186.41,258.03,54.72,34.21,bmreports.com,FALSE,
15/01/2023 20:00,Great Britain,Great Britain,GB,174.11,243.29,57.64,35.62,bmreports.com,FALSE,
15/01/2023 21:00,Great Britain,Great Britain,GB,167.83,235.35,59.41,35.31,bmreports.com,FALSE,
15/01/2023 22:00,Great Britain,Great Britain,GB,158.6,224.63,62.17,35.21,bmreports.com,FALSE,
15/01/2023 23:00,Great Britain,Great Britain,GB,144.72,208.45,65.73,36.81,bmreports.com,FALSE,
16/01/2023 00:00,Great Britain,Great Britain,GB,149.4,214.33,64.82,37.03,bmreports.com,FALSE,
16/01/2023 01:00,Great Britain,Great Britain,GB,144.06,206.55,67.34,39.26,bmreports.com,FALSE,
16/01/2023 02:00,Great Britain,Great Britain,GB,134.46,194.3,70.64,43.81,bmreports.com,FALSE,
16/01/2023 03:00,Great Britain,Great Britain,GB,118.64,174.23,74.41,48.03,bmreports.com,FALSE,
16/01/2023 04:00,Great Britain,Great Britain,GB,113.68,165.87,75.09,49.26,bmreports.com,FALSE,
16/01/2023 05:00,Great Britain,Great Britain,GB,114.89,171.45,73.85,50.06,bmreports.com,FALSE,
16/01/2023 06:00,Great Britain,Great Britain,GB,136.34,196.73,66.57,46.52,bmreports.com,FALSE,
16/01/2023 07:00,Great Britain,Great Britain,GB,162.73,227.73,59.83,42.15,bmreports.com,FALSE,
16/01/2023 08:00,Great Britain,Great Britain,GB,170.21,236.68,57.79,41.43,bmreports.com,FALSE,
16/01/2023 09:00,Great Britain,Great Britain,GB,166.24,232.05,58.7,43.19,bmreports.com,FALSE,
16/01/2023 10:00,Great Britain,Great Britain,GB,159.14,223.13,60.5,45.38,bmreports.com,FALSE,
16/01/2023 11:00,Great Britain,Great Britain,GB,161.38,226.61,59.96,46.58,bmreports.com,FALSE,
16/01/2023 12:00,Great Britain,Great Britain,GB,160.02,225.35,60.23,47.01,bmreports.com,FALSE,
16/01/2023 13:00,Great Britain,Great Britain,GB,153.85,218.35,61.31,47.86,bmreports.com,FALSE,
16/01/2023 14:00,Great Britain,Great Britain,GB,151.43,214.37,61.89,47.03,bmreports.com,FALSE,
16/01/2023 15:00,Great Britain,Great Britain,GB,166.32,232.36,58.29,43.76,bmreports.com,FALSE,
16/01/2023 16:00,Great Britain,Great Britain,GB,178.64,247.64,55.08,41.41,bmreports.com,FALSE,
16/01/2023 17:00,Great Britain,Great Britain,GB,180.46,249.26,55.38,42.18,bmreports.com,FALSE,
16/01/2023 18:00,Great Britain,Great Britain,GB,179.02,247.79,55.66,42.38,bmreports.com,FALSE,
16/01/2023 19:00,Great Britain,Great Britain,GB,172.06,239.96,56.69,41.27,bmreports.com,FALSE,
16/01/2023 20:00,Great Britain,Great Britain,GB,180.31,249.68,55.12,39.5,bmreports.com,FALSE,
16/01/2023 21:00,Great Britain,Great Britain,GB,177.79,247.33,55.88,40.12,bmreports.com,FALSE,
16/01/2023 22:00,Great Britain,Great Britain,GB,167.45,236.85,57.92,41.71,bmreports.com,FALSE,
16/01/2023 23:00,Great Britain,Great Britain,GB,161.47,228.13,61.93,42.38,bmreports.com,FALSE,
17/01/2023 00:00,Great Britain,Great Britain,GB,177.48,247.42,58.58,38.41,bmreports.com,FALSE,
17/01/2023 01:00,Great Britain,Great Britain,GB,178.83,249.1,58.52,38.45,bmreports.com,FALSE,
17/01/2023 02:00,Great Britain,Great Britain,GB,168.66,236.17,61.29,39.76,bmreports.com,FALSE,
17/01/2023 03:00,Great Britain,Great Britain,GB,164.21,232.09,61.89,40.12,bmreports.com,FALSE,
17/01/2023 04:00,Great Britain,Great Britain,GB,177.08,248.89,58.29,38.96,bmreports.com,FALSE,
17/01/2023 05:00,Great Britain,Great Britain,GB,197.69,273.93,52.12,35.52,bmreports.com,FALSE,
17/01/2023 06:00,Great Britain,Great Britain,GB,226.54,309.75,43.67,30.58,bmreports.com,FALSE,
17/01/2023 07:00,Great Britain,Great Britain,GB,225.52,307.72,43.35,28.75,bmreports.com,FALSE,
17/01/2023 08:00,Great Britain,Great Britain,GB,219.65,299.57,45.19,29.7,bmreports.com,FALSE,
17/01/2023 09:00,Great Britain,Great Britain,GB,210.84,289.12,47.26,32.8,bmreports.com,FALSE,
17/01/2023 10:00,Great Britain,Great Britain,GB,205.25,282.66,48.52,34.98,bmreports.com,FALSE,
17/01/2023 11:00,Great Britain,Great Britain,GB,190.24,264.53,51.91,38.71,bmreports.com,FALSE,
17/01/2023 12:00,Great Britain,Great Britain,GB,183.9,257.2,53.21,40.37,bmreports.com,FALSE,
17/01/2023 13:00,Great Britain,Great Britain,GB,186.13,259.5,52.78,40.06,bmreports.com,FALSE,
17/01/2023 14:00,Great Britain,Great Britain,GB,200.85,277.9,49.05,37.71,bmreports.com,FALSE,
17/01/2023 15:00,Great Britain,Great Britain,GB,204.25,281.91,48.21,37.08,bmreports.com,FALSE,
17/01/2023 16:00,Great Britain,Great Britain,GB,205.84,282.74,48.43,36.97,bmreports.com,FALSE,
17/01/2023 17:00,Great Britain,Great Britain,GB,203.76,279.51,49.36,37.6,bmreports.com,FALSE,
17/01/2023 18:00,Great Britain,Great Britain,GB,199.51,274.82,49.79,38.7,bmreports.com,FALSE,
17/01/2023 19:00,Great Britain,Great Britain,GB,190.16,261.8,52.47,39.28,bmreports.com,FALSE,
17/01/2023 20:00,Great Britain,Great Britain,GB,185.96,256.99,53.53,40.87,bmreports.com,FALSE,
17/01/2023 21:00,Great Britain,Great Britain,GB,161.18,226.39,60.05,45.78,bmreports.com,FALSE,
17/01/2023 22:00,Great Britain,Great Britain,GB,134.05,193.75,66.68,52.72,bmreports.com,FALSE,
17/01/2023 23:00,Great Britain,Great Britain,GB,96.62,146.29,77.55,61.55,bmreports.com,FALSE,
18/01/2023 00:00,Great Britain,Great Britain,GB,93.14,141.79,79.11,62.62,bmreports.com,FALSE,
18/01/2023 01:00,Great Britain,Great Britain,GB,91.91,139.11,80,64.43,bmreports.com,FALSE,
18/01/2023 02:00,Great Britain,Great Britain,GB,82.52,127.91,82.05,66.3,bmreports.com,FALSE,
18/01/2023 03:00,Great Britain,Great Britain,GB,84.49,130.59,81.64,66.5,bmreports.com,FALSE,
18/01/2023 04:00,Great Britain,Great Britain,GB,86.02,133.28,80.92,65.79,bmreports.com,FALSE,
18/01/2023 05:00,Great Britain,Great Britain,GB,98.53,148.7,75.96,61.77,bmreports.com,FALSE,
18/01/2023 06:00,Great Britain,Great Britain,GB,139.04,198.95,64.91,53.09,bmreports.com,FALSE,
18/01/2023 07:00,Great Britain,Great Britain,GB,165.09,230.78,58.43,48.07,bmreports.com,FALSE,
18/01/2023 08:00,Great Britain,Great Britain,GB,173.46,240.78,56.53,46.59,bmreports.com,FALSE,
18/01/2023 09:00,Great Britain,Great Britain,GB,167.35,233.84,57.97,48.27,bmreports.com,FALSE,
18/01/2023 10:00,Great Britain,Great Britain,GB,161.28,226.91,59.38,49.8,bmreports.com,FALSE,
18/01/2023 11:00,Great Britain,Great Britain,GB,155.81,220.77,60.58,50.86,bmreports.com,FALSE,
18/01/2023 12:00,Great Britain,Great Britain,GB,152.3,217.09,61.19,51.23,bmreports.com,FALSE,
18/01/2023 13:00,Great Britain,Great Britain,GB,156.78,222.61,60.12,49.83,bmreports.com,FALSE,
18/01/2023 14:00,Great Britain,Great Britain,GB,175.71,245.46,55.67,45.36,bmreports.com,FALSE,
18/01/2023 15:00,Great Britain,Great Britain,GB,175.95,246.13,55.06,44.67,bmreports.com,FALSE,
18/01/2023 16:00,Great Britain,Great Britain,GB,185.94,257.95,52.92,43,bmreports.com,FALSE,
18/01/2023 17:00,Great Britain,Great Britain,GB,187.32,259,53.34,43.42,bmreports.com,FALSE,
18/01/2023 18:00,Great Britain,Great Britain,GB,184.47,256.07,53.48,43.48,bmreports.com,FALSE,
18/01/2023 19:00,Great Britain,Great Britain,GB,182.6,254,53.62,42.56,bmreports.com,FALSE,
18/01/2023 20:00,Great Britain,Great Britain,GB,178.74,248.91,55.24,43.22,bmreports.com,FALSE,
18/01/2023 21:00,Great Britain,Great Britain,GB,162.68,229,59.29,46.9,bmreports.com,FALSE,
18/01/2023 22:00,Great Britain,Great Britain,GB,144.76,206.8,64.46,50.54,bmreports.com,FALSE,
18/01/2023 23:00,Great Britain,Great Britain,GB,141.66,203.23,67,52.22,bmreports.com,FALSE,
19/01/2023 00:00,Great Britain,Great Britain,GB,142.74,203.46,67.31,52.48,bmreports.com,FALSE,
19/01/2023 01:00,Great Britain,Great Britain,GB,141.4,201.77,68.09,53.19,bmreports.com,FALSE,
19/01/2023 02:00,Great Britain,Great Britain,GB,147.35,209.38,66.72,51.66,bmreports.com,FALSE,
19/01/2023 03:00,Great Britain,Great Britain,GB,151.56,215,65.62,50.11,bmreports.com,FALSE,
19/01/2023 04:00,Great Britain,Great Britain,GB,161,226.88,62.97,48.01,bmreports.com,FALSE,
19/01/2023 05:00,Great Britain,Great Britain,GB,170.05,238.43,59.14,44.76,bmreports.com,FALSE,
19/01/2023 06:00,Great Britain,Great Britain,GB,204.71,281.88,48.95,36.44,bmreports.com,FALSE,
19/01/2023 07:00,Great Britain,Great Britain,GB,220.67,301.43,44.63,33.46,bmreports.com,FALSE,
19/01/2023 08:00,Great Britain,Great Britain,GB,223.38,304.84,43.96,33.03,bmreports.com,FALSE,
19/01/2023 09:00,Great Britain,Great Britain,GB,214.6,294.41,45.92,35.24,bmreports.com,FALSE,
19/01/2023 10:00,Great Britain,Great Britain,GB,203.89,281.86,48.57,38.09,bmreports.com,FALSE,
19/01/2023 11:00,Great Britain,Great Britain,GB,198.48,275.51,49.82,39.07,bmreports.com,FALSE,
19/01/2023 12:00,Great Britain,Great Britain,GB,193.32,269.23,50.94,40.42,bmreports.com,FALSE,
19/01/2023 13:00,Great Britain,Great Britain,GB,192.61,268.29,50.93,40.43,bmreports.com,FALSE,
19/01/2023 14:00,Great Britain,Great Britain,GB,200.76,277.99,48.88,38.07,bmreports.com,FALSE,
19/01/2023 15:00,Great Britain,Great Britain,GB,206.08,283.9,47.71,36.81,bmreports.com,FALSE,
19/01/2023 16:00,Great Britain,Great Britain,GB,212.34,291.05,46.36,35.74,bmreports.com,FALSE,
19/01/2023 17:00,Great Britain,Great Britain,GB,214.25,292.33,46.69,36.52,bmreports.com,FALSE,
19/01/2023 18:00,Great Britain,Great Britain,GB,206.74,282.97,48.25,37.96,bmreports.com,FALSE,
19/01/2023 19:00,Great Britain,Great Britain,GB,202.94,278.4,48.79,37.83,bmreports.com,FALSE,
19/01/2023 20:00,Great Britain,Great Britain,GB,195.4,269.24,50.7,38.98,bmreports.com,FALSE,
19/01/2023 21:00,Great Britain,Great Britain,GB,177.07,246.01,55.77,43.22,bmreports.com,FALSE,
19/01/2023 22:00,Great Britain,Great Britain,GB,161.83,227.23,59.82,46.38,bmreports.com,FALSE,
19/01/2023 23:00,Great Britain,Great Britain,GB,145.8,209.03,64.33,50.5,bmreports.com,FALSE,
20/01/2023 00:00,Great Britain,Great Britain,GB,146.81,210.54,64.5,50.65,bmreports.com,FALSE,
20/01/2023 01:00,Great Britain,Great Britain,GB,145,208.52,65.04,50.87,bmreports.com,FALSE,
20/01/2023 02:00,Great Britain,Great Britain,GB,130.78,190.64,69.03,54.21,bmreports.com,FALSE,
20/01/2023 03:00,Great Britain,Great Britain,GB,129.27,188.79,69.44,54.31,bmreports.com,FALSE,
20/01/2023 04:00,Great Britain,Great Britain,GB,145.5,208.86,65.45,50.84,bmreports.com,FALSE,
20/01/2023 05:00,Great Britain,Great Britain,GB,167.05,235.29,58.99,44.65,bmreports.com,FALSE,
20/01/2023 06:00,Great Britain,Great Britain,GB,198.71,275.09,49.31,36.45,bmreports.com,FALSE,
20/01/2023 07:00,Great Britain,Great Britain,GB,216.03,296.45,45.19,33.4,bmreports.com,FALSE,
20/01/2023 08:00,Great Britain,Great Britain,GB,217.54,298.21,45.01,33.22,bmreports.com,FALSE,
20/01/2023 09:00,Great Britain,Great Britain,GB,208.89,288.17,47.03,35.94,bmreports.com,FALSE,
20/01/2023 10:00,Great Britain,Great Britain,GB,201.37,279.49,48.87,37.8,bmreports.com,FALSE,
20/01/2023 11:00,Great Britain,Great Britain,GB,197.71,275.61,49.54,38.48,bmreports.com,FALSE,
20/01/2023 12:00,Great Britain,Great Britain,GB,198.27,276.65,49.15,38.07,bmreports.com,FALSE,
20/01/2023 13:00,Great Britain,Great Britain,GB,203.07,282.5,48.03,36.62,bmreports.com,FALSE,
20/01/2023 14:00,Great Britain,Great Britain,GB,205.85,285.82,47.35,35.51,bmreports.com,FALSE,
20/01/2023 15:00,Great Britain,Great Britain,GB,212.47,292.88,46.14,32.59,bmreports.com,FALSE,
20/01/2023 16:00,Great Britain,Great Britain,GB,222.99,305.13,43.96,30.85,bmreports.com,FALSE,
20/01/2023 17:00,Great Britain,Great Britain,GB,222.72,303.96,44.55,30.82,bmreports.com,FALSE,
